"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","subname","question_order","gender","varimages","baseimage","baseimagestr","baseimagestr2","stimulus","response_type","key_press","avg_frame_time","center_x","center_y"
"","psychophysics","10","3725326","0.0-6.0-0.0","3277","j","","","","","","","","","key","j","16.67249743589797","960","250"
"","psychophysics","11","3727030","0.0-6.0-0.1","1700","f","","","","","","","","","key","f","16.67101980198064","960","250"
"","psychophysics","12","3728405","0.0-6.0-0.2","1359","f","","","","","","","","","key","f","16.676670731704046","960","250"
"","psychophysics","13","3729910","0.0-6.0-0.3","1500","f","","","","","","","","","key","f","16.670707865168204","960","250"
"","psychophysics","14","3731542","0.0-6.0-0.4","1625","f","","","","","","","","","key","f","16.671876288657604","960","250"
"","psychophysics","15","3733037","0.0-6.0-0.5","1492","f","","","","","","","","","key","f","16.671651685390664","960","250"
"","psychophysics","16","3734893","0.0-6.0-0.6","1851","f","","","","","","","","","key","f","16.67089090909047","960","250"
"","psychophysics","17","3737589","0.0-6.0-0.7","2693","f","","","","","","","","","key","f","16.673062111800593","960","250"
"","psychophysics","18","3739142","0.0-6.0-0.8","1550","f","","","","","","","","","key","f","16.67128260869472","960","250"
"","psychophysics","19","3740773","0.0-6.0-0.9","1628","j","","","","","","","","","key","j","16.67134020618672","960","250"
"","psychophysics","20","3742539","0.0-6.0-0.10","1759","j","","","","","","","","","key","j","16.666447619047194","960","250"
"","psychophysics","21","3744814","0.0-6.0-0.11","2266","j","","","","","","","","","key","j","16.795858208955362","960","250"
"","psychophysics","22","3746285","0.0-6.0-0.12","1468","j","","","","","","","","","key","j","16.671850574711318","960","250"
"","psychophysics","23","3748381","0.0-6.0-0.13","2091","f","","","","","","","","","key","f","16.67455999999866","960","250"
"","psychophysics","24","3751197","0.0-6.0-0.14","2808","f","","","","","","","","","key","f","16.670874999999622","960","250"
"","psychophysics","25","3752765","0.0-6.0-0.15","1528","j","","","","","","","","","key","j","16.855586956518337","960","250"
"","psychophysics","26","3755029","0.0-6.0-0.16","2261","j","","","","","","","","","key","j","16.67114814814801","960","250"
"","psychophysics","27","3756813","0.0-6.0-0.17","1781","j","","","","","","","","","key","j","16.671528301887072","960","250"
"","psychophysics","28","3758437","0.0-6.0-0.18","1619","f","","","","","","","","","key","f","16.67084375000074","960","250"
"","psychophysics","29","3760261","0.0-6.0-0.19","1808","f","","","","","","","","","key","f","16.673550458714672","960","250"
"","psychophysics","30","3761797","0.0-6.0-0.20","1533","j","","","","","","","","","key","j","16.673736263736878","960","250"
"","psychophysics","31","3763414","0.0-6.0-0.21","1614","j","","","","","","","","","key","j","16.670697916667752","960","250"
"","psychophysics","32","3765013","0.0-6.0-0.22","1595","j","","","","","","","","","key","j","16.675115789473058","960","250"
"","psychophysics","33","3767150","0.0-6.0-0.23","2132","f","","","","","","","","","key","f","16.801484126981997","960","250"
"","psychophysics","34","3769581","0.0-6.0-0.24","2428","f","","","","","","","","","key","f","16.67105517241269","960","250"
"","psychophysics","35","3771133","0.0-6.0-0.25","1547","j","","","","","","","","","key","j","16.6731956521778","960","250"
"","psychophysics","36","3772214","0.0-6.0-0.26","1077","f","","","","","","","","","key","f","16.667046874994412","960","250"
"","psychophysics","37","3773849","0.0-6.0-0.27","1628","j","","","","","","","","","key","j","16.672618556700492","960","250"
"","psychophysics","38","3781325","0.0-6.0-0.28","7455","j","","","","","","","","","key","j","16.67094183445156","960","250"
"","psychophysics","39","3789280","0.0-6.0-0.29","7947","f","","","","","","","","","key","f","16.671609243696963","960","250"
"","psychophysics","40","3803271","0.0-6.0-0.30","13977","j","","","","","","","","","key","j","16.671191895113097","960","250"
"","psychophysics","41","3806191","0.0-6.0-0.31","2913","j","","","","","","","","","key","j","16.674057471266167","960","250"
"","psychophysics","42","3810390","0.0-6.0-0.32","4194","j","","","","","","","","","key","j","16.671290836653178","960","250"
"","psychophysics","43","3814061","0.0-6.0-0.33","3668","f","","","","","","","","","key","f","16.669977168950197","960","250"
"","psychophysics","44","3820413","0.0-6.0-0.34","6346","f","","","","","","","","","key","f","16.671271052631845","960","250"
"","psychophysics","45","3825798","0.0-6.0-0.35","5382","j","","","","","","","","","key","j","16.671189440994215","960","250"
"","psychophysics","46","3827005","0.0-6.0-0.36","1199","j","","","","","","","","","key","j","16.671507042255516","960","250"
"","psychophysics","47","3828293","0.0-6.0-0.37","1283","j","","","","","","","","","key","j","16.671857142857238","960","250"
"","psychophysics","48","3830069","0.0-6.0-0.38","1770","j","","","","","","","","","key","j","16.66820952380963","960","250"
"","psychophysics","49","3831509","0.0-6.0-0.39","1436","f","","","","","","","","","key","f","16.67135294117581","960","250"
"","psychophysics","50","3833005","0.0-6.0-0.40","1491","f","","","","","","","","","key","f","16.671359550558407","960","250"
"","psychophysics","51","3834373","0.0-6.0-0.41","1362","f","","","","","","","","","key","f","16.671530864201486","960","250"
"","psychophysics","52","3835845","0.0-6.0-0.42","1469","f","","","","","","","","","key","f","16.671090909089386","960","250"
"","psychophysics","53","3837286","0.0-6.0-0.43","1435","f","","","","","","","","","key","f","16.674729411769658","960","250"
"","psychophysics","54","3839229","0.0-6.0-0.44","1938","f","","","","","","","","","key","f","16.67162068965363","960","250"
"","psychophysics","55","3841518","0.0-6.0-0.45","2286","j","","","","","","","","","key","j","16.66937499999767","960","250"
"","psychophysics","56","3844087","0.0-6.0-0.46","2566","f","","","","","","","","","key","f","16.670882352941298","960","250"
"","psychophysics","57","3848606","0.0-6.0-0.47","4514","f","","","","","","","","","key","f","16.671266666666984","960","250"
"","psychophysics","58","3849997","0.0-6.0-0.48","1388","j","","","","","","","","","key","j","16.678817073172866","960","250"
"","psychophysics","59","3852391","0.0-6.0-0.49","2386","f","","","","","","","","","key","f","16.67197902097816","960","250"
"","psychophysics","60","3853390","0.0-6.0-0.50","972","j","","","","","","","","","key","j","16.670203389828803","960","250"
"","psychophysics","61","3855086","0.0-6.0-0.51","1692","f","","","","","","","","","key","f","16.670198019801425","960","250"
"","psychophysics","62","3858448","0.0-6.0-0.52","3357","j","","","","","","","","","key","j","16.92557868020382","960","250"
"","psychophysics","63","3869566","0.0-6.0-0.53","11108","f","","","","","","","","","key","f","16.671039039039055","960","250"
"","psychophysics","64","3874270","0.0-6.0-0.54","4699","j","","","","","","","","","key","j","16.67119928825567","960","250"
"","psychophysics","65","3875957","0.0-6.0-0.55","1678","j","","","","","","","","","key","j","16.671465346534358","960","250"
"","psychophysics","66","3876734","0.0-6.0-0.56","770","j","","","","","","","","","key","j","16.67888888888475","960","250"
"","psychophysics","67","3877878","0.0-6.0-0.57","1137","f","","","","","","","","","key","f","16.67048529411584","960","250"
"","psychophysics","68","3879190","0.0-6.0-0.58","1305","j","","","","","","","","","key","j","16.67115384615504","960","250"
"","psychophysics","69","3880015","0.0-6.0-0.59","814","f","","","","","","","","","key","f","16.672083333328676","960","250"
"","psychophysics","70","3881277","0.0-6.0-0.60","1259","j","","","","","","","","","key","j","16.674413333330303","960","250"
"","psychophysics","71","3882381","0.0-6.0-0.61","1098","f","","","","","","","","","key","f","16.675169230768315","960","250"
"","psychophysics","72","3883367","0.0-6.0-0.62","979","j","","","","","","","","","key","j","16.663793103448278","960","250"
"","psychophysics","73","3883766","0.0-6.0-0.63","393","f","","","","","","","","","key","f","16.664521739129786","960","250"
"","psychophysics","74","3884350","0.0-6.0-0.64","577","j","","","","","","","","","key","j","16.669588235289076","960","250"
"","psychophysics","75","3885134","0.0-6.0-0.65","779","j","","","","","","","","","key","j","16.6705869565232","960","250"
"","psychophysics","76","3890550","0.0-6.0-0.66","5410","f","","","","","","","","","key","f","16.88002187499951","960","250"
"","psychophysics","77","3892334","0.0-6.0-0.67","1781","j","","","","","","","","","key","j","16.67105660377123","960","250"
"","psychophysics","78","3893551","0.0-6.0-0.68","1213","f","","","","","","","","","key","f","16.90738028168521","960","250"
"","psychophysics","79","3894197","0.0-6.0-0.69","630","j","","","","","","","","","key","j","16.681236842108007","960","250"
"","psychophysics","80","3894814","0.0-6.0-0.70","611","f","","","","","","","","","key","f","16.684361111114008","960","250"
"","psychophysics","81","3895488","0.0-6.0-0.71","670","f","","","","","","","","","key","f","16.672230769223415","960","250"
"","psychophysics","82","3896365","0.0-6.0-0.72","874","j","","","","","","","","","key","j","16.683461538462254","960","250"
"","psychophysics","83","3897757","0.0-6.0-0.73","1388","f","","","","","","","","","key","f","16.676414634146525","960","250"
"","psychophysics","84","3898574","0.0-6.0-0.74","812","j","","","","","","","","","key","j","16.67518749999969","960","250"
"","psychophysics","85","3899518","0.0-6.0-0.75","939","f","","","","","","","","","key","f","16.670535714282387","960","250"
"","psychophysics","86","3900670","0.0-6.0-0.76","1148","j","","","","","","","","","key","j","16.668411764706594","960","250"
"","psychophysics","87","3902405","0.0-6.0-0.77","1731","j","","","","","","","","","key","j","16.668650485435048","960","250"
"","psychophysics","88","3903813","0.0-6.0-0.78","1404","j","","","","","","","","","key","j","16.677523809523944","960","250"
"","psychophysics","89","3904685","0.0-6.0-0.79","868","f","","","","","","","","","key","f","16.67231372549363","960","250"
"","psychophysics","90","3905277","0.0-6.0-0.80","586","j","","","","","","","","","key","j","16.663941176471244","960","250"
"","psychophysics","91","3906277","0.0-6.0-0.81","996","j","","","","","","","","","key","j","16.670440677971722","960","250"
"","psychophysics","92","3906877","0.0-6.0-0.82","594","j","","","","","","","","","key","j","16.671085714282736","960","250"
"","psychophysics","93","3907437","0.0-6.0-0.83","555","f","","","","","","","","","key","f","16.68569696969776","960","250"
"","psychophysics","94","3908149","0.0-6.0-0.84","706","j","","","","","","","","","key","j","16.667238095231976","960","250"
"","psychophysics","95","3908733","0.0-6.0-0.85","580","f","","","","","","","","","key","f","16.662558823536315","960","250"
"","psychophysics","96","3909525","0.0-6.0-0.86","771","f","","","","","","","","","key","f","16.669717391304996","960","250"
"","psychophysics","97","3910109","0.0-6.0-0.87","579","f","","","","","","","","","key","f","16.670176470583744","960","250"
"","psychophysics","98","3910462","0.0-6.0-0.88","347","j","","","","","","","","","key","j","16.687250000005587","960","250"
"","psychophysics","99","3910885","0.0-6.0-0.89","418","j","","","","","","","","","key","j","16.67055999999866","960","250"
"","psychophysics","100","3911453","0.0-6.0-0.90","560","j","","","","","","","","","key","j","16.67236363636612","960","250"
"","psychophysics","101","3912014","0.0-6.0-0.91","554","f","","","","","","","","","key","f","16.663031250005588","960","250"
"","psychophysics","102","3912765","0.0-6.0-0.92","717","j","","","","","","","","","key","j","17.048886363637973","960","250"
"","psychophysics","103","3913462","0.0-6.0-0.93","691","j","","","","","","","","","key","j","16.670100000000094","960","250"
"","psychophysics","104","3914005","0.0-6.0-0.94","536","f","","","","","","","","","key","f","16.673093750010594","960","250"
"","html-button-response","105","3915407","0.0-7.0","1399","0","","","","","","","","<p>Thank you so much for your participation!</p>","","","","",""
